Station,Campaign,Metal,Sediment_Conc_mg_per_kg,Water_Conc_ug_per_L,Water_Conc_mg_per_L,Partitioning_Ratio_L_per_kg,pH,Clay_%,Sand_%,Organic_Matter_%,Location
Chuquiago,February 2024,Arsenic,15.0,492.0,0.492,30.48780487804878,7.9,26.3,37.4,1.58,Potosí (Mining Zone)
Chuquiago,February 2024,Cadmium,5.0,398.0,0.398,12.562814070351758,7.9,26.3,37.4,1.58,Potosí (Mining Zone)
Chuquiago,February 2024,Lead,19.0,2960.0,2.96,6.418918918918919,7.9,26.3,37.4,1.58,Potosí (Mining Zone)
Chuquiago,February 2024,Zinc,98.0,25.0,0.025,3920.0,7.9,26.3,37.4,1.58,Potosí (Mining Zone)
Tumusla,October 2017,Arsenic,9.3,10.0,0.01,930.0,7.5,1.0,96.9,0.83,Potosí (Mining Zone)
Tumusla,October 2017,Cadmium,0.22,1.0,0.001,220.0,7.5,1.0,96.9,0.83,Potosí (Mining Zone)
Tumusla,October 2017,Lead,21.7,1.0,0.001,21700.0,7.5,1.0,96.9,0.83,Potosí (Mining Zone)
Tumusla,October 2017,Zinc,118.0,10.0,0.01,11800.0,7.5,1.0,96.9,0.83,Potosí (Mining Zone)
Tumusla,October 2017,Arsenic,8.6,10.0,0.01,860.0,7.5,1.0,96.9,0.83,Potosí (Mining Zone)
Tumusla,October 2017,Cadmium,0.13,1.0,0.001,130.0,7.5,1.0,96.9,0.83,Potosí (Mining Zone)
Tumusla,October 2017,Lead,18.0,1.0,0.001,18000.0,7.5,1.0,96.9,0.83,Potosí (Mining Zone)
Tumusla,October 2017,Zinc,93.5,10.0,0.01,9350.0,7.5,1.0,96.9,0.83,Potosí (Mining Zone)
Tumusla,April 2019,Arsenic,11.7,10.0,0.01,1170.0,8.4,2.0,79.85,0.67,Potosí (Mining Zone)
Tumusla,April 2019,Cadmium,0.33,10.0,0.01,33.0,8.4,2.0,79.85,0.67,Potosí (Mining Zone)
Tumusla,April 2019,Lead,27.0,117.0,0.117,230.76923076923075,8.4,2.0,79.85,0.67,Potosí (Mining Zone)
Tumusla,April 2019,Zinc,164.0,1730.0,1.73,94.79768786127168,8.4,2.0,79.85,0.67,Potosí (Mining Zone)
Tumusla,April 2019,Arsenic,12.3,10.0,0.01,1230.0,8.4,2.0,79.85,0.67,Potosí (Mining Zone)
Tumusla,April 2019,Cadmium,0.34,10.0,0.01,34.0,8.4,2.0,79.85,0.67,Potosí (Mining Zone)
Tumusla,April 2019,Lead,26.0,117.0,0.117,222.2222222222222,8.4,2.0,79.85,0.67,Potosí (Mining Zone)
Tumusla,April 2019,Zinc,156.0,1730.0,1.73,90.17341040462428,8.4,2.0,79.85,0.67,Potosí (Mining Zone)
Tumusla,April 2019,Arsenic,12.2,10.0,0.01,1220.0,8.4,2.0,79.85,0.67,Potosí (Mining Zone)
Tumusla,April 2019,Cadmium,0.3,10.0,0.01,30.0,8.4,2.0,79.85,0.67,Potosí (Mining Zone)
Tumusla,April 2019,Lead,29.3,117.0,0.117,250.42735042735043,8.4,2.0,79.85,0.67,Potosí (Mining Zone)
Tumusla,April 2019,Zinc,159.0,1730.0,1.73,91.90751445086705,8.4,2.0,79.85,0.67,Potosí (Mining Zone)
Tumusla,December 2021,Arsenic,11.6,5.0,0.005,2320.0,8.2,0.5,69.68,0.96,Potosí (Mining Zone)
Tumusla,December 2021,Cadmium,0.35,0.25,0.00025,1399.9999999999998,8.2,0.5,69.68,0.96,Potosí (Mining Zone)
Tumusla,December 2021,Lead,24.5,8.0,0.008,3062.5,8.2,0.5,69.68,0.96,Potosí (Mining Zone)
Tumusla,December 2021,Zinc,131.0,25.0,0.025,5240.0,8.2,0.5,69.68,0.96,Potosí (Mining Zone)
Tumusla,December 2021,Arsenic,11.2,5.0,0.005,2240.0,8.2,0.5,69.68,0.96,Potosí (Mining Zone)
Tumusla,December 2021,Cadmium,0.21,0.25,0.00025,840.0,8.2,0.5,69.68,0.96,Potosí (Mining Zone)
Tumusla,December 2021,Lead,21.3,8.0,0.008,2662.5,8.2,0.5,69.68,0.96,Potosí (Mining Zone)
Tumusla,December 2021,Zinc,134.0,25.0,0.025,5360.0,8.2,0.5,69.68,0.96,Potosí (Mining Zone)
Tumusla,August 2022,Arsenic,8.0,5.0,0.005,1600.0,7.9,0.5,73.04,1.02,Potosí (Mining Zone)
Tumusla,August 2022,Cadmium,1.26,2.5,0.0025,504.0,7.9,0.5,73.04,1.02,Potosí (Mining Zone)
Tumusla,August 2022,Lead,14.0,5.0,0.005,2800.0,7.9,0.5,73.04,1.02,Potosí (Mining Zone)
Tumusla,August 2022,Zinc,99.51,90.0,0.09,1105.6666666666667,7.9,0.5,73.04,1.02,Potosí (Mining Zone)
Tumusla,August 2022,Arsenic,8.43,5.0,0.005,1686.0,7.9,0.5,73.04,1.02,Potosí (Mining Zone)
Tumusla,August 2022,Cadmium,1.36,2.5,0.0025,544.0,7.9,0.5,73.04,1.02,Potosí (Mining Zone)
Tumusla,August 2022,Lead,15.74,5.0,0.005,3148.0,7.9,0.5,73.04,1.02,Potosí (Mining Zone)
Tumusla,August 2022,Zinc,124.1,90.0,0.09,1378.888888888889,7.9,0.5,73.04,1.02,Potosí (Mining Zone)
Tumusla,December 2023,Arsenic,4.75,237.0,0.237,20.042194092827007,7.4,0.0,86.02,1.8,Potosí (Mining Zone)
Tumusla,December 2023,Cadmium,0.234,4.3,0.0043,54.418604651162795,7.4,0.0,86.02,1.8,Potosí (Mining Zone)
Tumusla,December 2023,Lead,16.6,545.0,0.545,30.458715596330276,7.4,0.0,86.02,1.8,Potosí (Mining Zone)
Tumusla,December 2023,Zinc,66.8,2830.0,2.83,23.60424028268551,7.4,0.0,86.02,1.8,Potosí (Mining Zone)
Tumusla,December 2023,Arsenic,5.47,237.0,0.237,23.08016877637131,7.4,0.0,86.02,1.8,Potosí (Mining Zone)
Tumusla,December 2023,Cadmium,0.236,4.3,0.0043,54.883720930232556,7.4,0.0,86.02,1.8,Potosí (Mining Zone)
Tumusla,December 2023,Lead,19.4,545.0,0.545,35.596330275229356,7.4,0.0,86.02,1.8,Potosí (Mining Zone)
Tumusla,December 2023,Zinc,74.0,2830.0,2.83,26.148409893992934,7.4,0.0,86.02,1.8,Potosí (Mining Zone)
Tumusla,August 2023,Arsenic,19.6,5.0,0.005,3920.0,7.02,1.0,31.32,1.1,Potosí (Mining Zone)
Tumusla,August 2023,Cadmium,0.2,0.25,0.00025,800.0,7.02,1.0,31.32,1.1,Potosí (Mining Zone)
Tumusla,August 2023,Lead,21.6,2.0,0.002,10800.0,7.02,1.0,31.32,1.1,Potosí (Mining Zone)
Tumusla,August 2023,Zinc,110.0,25.0,0.025,4400.0,7.02,1.0,31.32,1.1,Potosí (Mining Zone)
Tumusla,August 2023,Arsenic,20.7,5.0,0.005,4140.0,7.02,1.0,31.32,1.1,Potosí (Mining Zone)
Tumusla,August 2023,Cadmium,0.2,0.25,0.00025,800.0,7.02,1.0,31.32,1.1,Potosí (Mining Zone)
Tumusla,August 2023,Lead,23.9,2.0,0.002,11949.999999999998,7.02,1.0,31.32,1.1,Potosí (Mining Zone)
Tumusla,August 2023,Zinc,132.0,25.0,0.025,5280.0,7.02,1.0,31.32,1.1,Potosí (Mining Zone)
Tumusla,February 2024,Arsenic,14.0,133.0,0.133,105.26315789473684,8.3,24.6,70.0,1.44,Potosí (Mining Zone)
Tumusla,February 2024,Cadmium,5.0,153.0,0.153,32.6797385620915,8.3,24.6,70.0,1.44,Potosí (Mining Zone)
Tumusla,February 2024,Lead,20.0,1615.0,1.615,12.38390092879257,8.3,24.6,70.0,1.44,Potosí (Mining Zone)
Tumusla,February 2024,Zinc,109.0,25.0,0.025,4360.0,8.3,24.6,70.0,1.44,Potosí (Mining Zone)
Tumusla,February 2024,Arsenic,21.0,133.0,0.133,157.89473684210526,8.3,24.6,70.0,1.44,Potosí (Mining Zone)
Tumusla,February 2024,Cadmium,5.0,153.0,0.153,32.6797385620915,8.3,24.6,70.0,1.44,Potosí (Mining Zone)
Tumusla,February 2024,Lead,31.0,1615.0,1.615,19.195046439628484,8.3,24.6,70.0,1.44,Potosí (Mining Zone)
Tumusla,February 2024,Zinc,196.0,25.0,0.025,7840.0,8.3,24.6,70.0,1.44,Potosí (Mining Zone)
Cotagaita,October 2017,Arsenic,57.5,10.0,0.01,5750.0,7.6,0.0,99.93,0.43,Potosí (Mining Zone)
Cotagaita,October 2017,Cadmium,0.4,1.0,0.001,400.0,7.6,0.0,99.93,0.43,Potosí (Mining Zone)
Cotagaita,October 2017,Lead,29.5,3.0,0.003,9833.333333333334,7.6,0.0,99.93,0.43,Potosí (Mining Zone)
Cotagaita,October 2017,Zinc,159.0,56.0,0.056,2839.285714285714,7.6,0.0,99.93,0.43,Potosí (Mining Zone)
Cotagaita,October 2017,Arsenic,38.6,10.0,0.01,3860.0,7.6,0.0,99.93,0.43,Potosí (Mining Zone)
Cotagaita,October 2017,Cadmium,0.35,1.0,0.001,349.99999999999994,7.6,0.0,99.93,0.43,Potosí (Mining Zone)
Cotagaita,October 2017,Lead,22.1,3.0,0.003,7366.666666666667,7.6,0.0,99.93,0.43,Potosí (Mining Zone)
Cotagaita,October 2017,Zinc,132.0,56.0,0.056,2357.142857142857,7.6,0.0,99.93,0.43,Potosí (Mining Zone)
Cotagaita,October 2017,Arsenic,58.5,10.0,0.01,5850.0,7.5,1.0,96.93,0.8,Potosí (Mining Zone)
Cotagaita,October 2017,Cadmium,0.33,1.0,0.001,330.0,7.5,1.0,96.93,0.8,Potosí (Mining Zone)
Cotagaita,October 2017,Lead,25.8,3.0,0.003,8600.0,7.5,1.0,96.93,0.8,Potosí (Mining Zone)
Cotagaita,October 2017,Zinc,113.0,56.0,0.056,2017.857142857143,7.5,1.0,96.93,0.8,Potosí (Mining Zone)
Cotagaita,October 2017,Arsenic,82.5,10.0,0.01,8250.0,7.5,1.0,96.93,0.8,Potosí (Mining Zone)
Cotagaita,October 2017,Cadmium,0.26,1.0,0.001,260.0,7.5,1.0,96.93,0.8,Potosí (Mining Zone)
Cotagaita,October 2017,Lead,30.1,3.0,0.003,10033.333333333334,7.5,1.0,96.93,0.8,Potosí (Mining Zone)
Cotagaita,October 2017,Zinc,124.0,56.0,0.056,2214.285714285714,7.5,1.0,96.93,0.8,Potosí (Mining Zone)
Cotagaita,October 2017,Arsenic,63.1,10.0,0.01,6310.0,7.0,1.0,98.93,0.58,Potosí (Mining Zone)
Cotagaita,October 2017,Cadmium,0.34,1.0,0.001,340.0,7.0,1.0,98.93,0.58,Potosí (Mining Zone)
Cotagaita,October 2017,Lead,27.1,3.0,0.003,9033.333333333334,7.0,1.0,98.93,0.58,Potosí (Mining Zone)
Cotagaita,October 2017,Zinc,106.0,56.0,0.056,1892.857142857143,7.0,1.0,98.93,0.58,Potosí (Mining Zone)
Cotagaita,October 2017,Arsenic,73.0,10.0,0.01,7300.0,7.0,1.0,98.93,0.58,Potosí (Mining Zone)
Cotagaita,October 2017,Cadmium,0.3,1.0,0.001,300.0,7.0,1.0,98.93,0.58,Potosí (Mining Zone)
Cotagaita,October 2017,Lead,29.4,3.0,0.003,9800.0,7.0,1.0,98.93,0.58,Potosí (Mining Zone)
Cotagaita,October 2017,Zinc,116.0,56.0,0.056,2071.4285714285716,7.0,1.0,98.93,0.58,Potosí (Mining Zone)
Cotagaita,December 2021,Arsenic,95.5,3.0,0.003,31833.333333333332,7.4,0.5,72.0,1.07,Potosí (Mining Zone)
Cotagaita,December 2021,Cadmium,0.31,0.25,0.00025,1240.0,7.4,0.5,72.0,1.07,Potosí (Mining Zone)
Cotagaita,December 2021,Lead,35.1,0.5,0.0005,70200.0,7.4,0.5,72.0,1.07,Potosí (Mining Zone)
Cotagaita,December 2021,Zinc,131.0,25.0,0.025,5240.0,7.4,0.5,72.0,1.07,Potosí (Mining Zone)
Cotagaita,December 2021,Arsenic,96.7,3.0,0.003,32233.333333333332,7.4,0.5,72.0,1.07,Potosí (Mining Zone)
Cotagaita,December 2021,Cadmium,0.23,0.25,0.00025,920.0,7.4,0.5,72.0,1.07,Potosí (Mining Zone)
Cotagaita,December 2021,Lead,33.4,0.5,0.0005,66800.0,7.4,0.5,72.0,1.07,Potosí (Mining Zone)
Cotagaita,December 2021,Zinc,142.0,25.0,0.025,5680.0,7.4,0.5,72.0,1.07,Potosí (Mining Zone)
Cotagaita,December 2021,Arsenic,57.2,3.0,0.003,19066.666666666668,7.3,1.0,25.3,1.38,Potosí (Mining Zone)
Cotagaita,December 2021,Cadmium,0.33,0.25,0.00025,1320.0,7.3,1.0,25.3,1.38,Potosí (Mining Zone)
Cotagaita,December 2021,Lead,31.2,0.5,0.0005,62400.0,7.3,1.0,25.3,1.38,Potosí (Mining Zone)
Cotagaita,December 2021,Zinc,119.0,25.0,0.025,4760.0,7.3,1.0,25.3,1.38,Potosí (Mining Zone)
Cotagaita,December 2021,Arsenic,77.7,3.0,0.003,25900.0,7.3,1.0,25.3,1.38,Potosí (Mining Zone)
Cotagaita,December 2021,Cadmium,0.24,0.25,0.00025,960.0,7.3,1.0,25.3,1.38,Potosí (Mining Zone)
Cotagaita,December 2021,Lead,33.8,0.5,0.0005,67600.0,7.3,1.0,25.3,1.38,Potosí (Mining Zone)
Cotagaita,December 2021,Zinc,127.0,25.0,0.025,5080.0,7.3,1.0,25.3,1.38,Potosí (Mining Zone)
Cotagaita,August 2022,Arsenic,53.66,13.0,0.013,4127.692307692308,7.3,0.5,63.23,0.84,Potosí (Mining Zone)
Cotagaita,August 2022,Cadmium,1.75,2.5,0.0025,700.0,7.3,0.5,63.23,0.84,Potosí (Mining Zone)
Cotagaita,August 2022,Lead,18.8,5.0,0.005,3760.0,7.3,0.5,63.23,0.84,Potosí (Mining Zone)
Cotagaita,August 2022,Zinc,116.06,225.0,0.225,515.8222222222222,7.3,0.5,63.23,0.84,Potosí (Mining Zone)
Cotagaita,August 2022,Arsenic,52.57,13.0,0.013,4043.8461538461543,7.3,0.5,63.23,0.84,Potosí (Mining Zone)
Cotagaita,August 2022,Cadmium,1.85,2.5,0.0025,740.0,7.3,0.5,63.23,0.84,Potosí (Mining Zone)
Cotagaita,August 2022,Lead,19.3,5.0,0.005,3860.0,7.3,0.5,63.23,0.84,Potosí (Mining Zone)
Cotagaita,August 2022,Zinc,116.33,225.0,0.225,517.0222222222222,7.3,0.5,63.23,0.84,Potosí (Mining Zone)
Cotagaita,December 2023,Arsenic,20.0,700.0,0.7,28.571428571428573,6.5,0.0,63.87,0.65,Potosí (Mining Zone)
Cotagaita,December 2023,Cadmium,0.222,18.3,0.0183,12.131147540983607,6.5,0.0,63.87,0.65,Potosí (Mining Zone)
Cotagaita,December 2023,Lead,21.6,1010.0,1.01,21.386138613861387,6.5,0.0,63.87,0.65,Potosí (Mining Zone)
Cotagaita,December 2023,Zinc,52.7,5048.0,5.048,10.439778129952456,6.5,0.0,63.87,0.65,Potosí (Mining Zone)
Cotagaita,December 2023,Arsenic,16.6,700.0,0.7,23.71428571428572,6.5,0.0,63.87,0.65,Potosí (Mining Zone)
Cotagaita,December 2023,Cadmium,0.245,18.3,0.0183,13.387978142076502,6.5,0.0,63.87,0.65,Potosí (Mining Zone)
Cotagaita,December 2023,Lead,16.3,1010.0,1.01,16.13861386138614,6.5,0.0,63.87,0.65,Potosí (Mining Zone)
Cotagaita,December 2023,Zinc,49.6,5048.0,5.048,9.8256735340729,6.5,0.0,63.87,0.65,Potosí (Mining Zone)
Cotagaita,August 2023,Arsenic,8.3,13.0,0.013,638.4615384615386,6.78,1.0,76.38,0.75,Potosí (Mining Zone)
Cotagaita,August 2023,Cadmium,0.1,0.8,0.0008,125.0,6.78,1.0,76.38,0.75,Potosí (Mining Zone)
Cotagaita,August 2023,Lead,13.0,6.0,0.006,2166.6666666666665,6.78,1.0,76.38,0.75,Potosí (Mining Zone)
Cotagaita,August 2023,Zinc,61.8,124.0,0.124,498.38709677419354,6.78,1.0,76.38,0.75,Potosí (Mining Zone)
Cotagaita,August 2023,Arsenic,10.5,13.0,0.013,807.6923076923077,6.78,1.0,76.38,0.75,Potosí (Mining Zone)
Cotagaita,August 2023,Cadmium,0.1,0.8,0.0008,125.0,6.78,1.0,76.38,0.75,Potosí (Mining Zone)
Cotagaita,August 2023,Lead,15.3,6.0,0.006,2550.0,6.78,1.0,76.38,0.75,Potosí (Mining Zone)
Cotagaita,August 2023,Zinc,77.2,124.0,0.124,622.5806451612904,6.78,1.0,76.38,0.75,Potosí (Mining Zone)
Cotagaita,February 2024,Arsenic,70.0,486.0,0.486,144.0329218106996,6.3,27.5,40.4,1.82,Potosí (Mining Zone)
Cotagaita,February 2024,Cadmium,5.0,911.0,0.911,5.48847420417124,6.3,27.5,40.4,1.82,Potosí (Mining Zone)
Cotagaita,February 2024,Lead,30.0,1712.0,1.712,17.523364485981308,6.3,27.5,40.4,1.82,Potosí (Mining Zone)
Cotagaita,February 2024,Zinc,106.0,25.0,0.025,4240.0,6.3,27.5,40.4,1.82,Potosí (Mining Zone)
Cotagaita,February 2024,Arsenic,81.0,486.0,0.486,166.66666666666666,6.3,27.5,40.4,1.82,Potosí (Mining Zone)
Cotagaita,February 2024,Cadmium,5.0,911.0,0.911,5.48847420417124,6.3,27.5,40.4,1.82,Potosí (Mining Zone)
Cotagaita,February 2024,Lead,31.0,1712.0,1.712,18.10747663551402,6.3,27.5,40.4,1.82,Potosí (Mining Zone)
Cotagaita,February 2024,Zinc,109.0,25.0,0.025,4360.0,6.3,27.5,40.4,1.82,Potosí (Mining Zone)
San Antonio - Potosí,October 2017,Arsenic,418.0,145.0,0.145,2882.7586206896553,7.2,0.0,96.93,0.8,Potosí (Mining Zone)
San Antonio - Potosí,October 2017,Cadmium,13.4,18.0,0.018,744.4444444444446,7.2,0.0,96.93,0.8,Potosí (Mining Zone)
San Antonio - Potosí,October 2017,Lead,419.0,57.0,0.057,7350.877192982456,7.2,0.0,96.93,0.8,Potosí (Mining Zone)
San Antonio - Potosí,October 2017,Zinc,2350.0,4396.0,4.396,534.5768880800728,7.2,0.0,96.93,0.8,Potosí (Mining Zone)
San Antonio - Potosí,October 2017,Arsenic,294.0,145.0,0.145,2027.5862068965519,7.2,0.0,96.93,0.8,Potosí (Mining Zone)
San Antonio - Potosí,October 2017,Cadmium,7.04,18.0,0.018,391.11111111111114,7.2,0.0,96.93,0.8,Potosí (Mining Zone)
San Antonio - Potosí,October 2017,Lead,404.0,57.0,0.057,7087.719298245614,7.2,0.0,96.93,0.8,Potosí (Mining Zone)
San Antonio - Potosí,October 2017,Zinc,1250.0,4396.0,4.396,284.3494085532302,7.2,0.0,96.93,0.8,Potosí (Mining Zone)
San Antonio - Potosí,August 2022,Arsenic,223.14,151.0,0.151,1477.7483443708609,5.6,2.0,46.6,4.32,Potosí (Mining Zone)
San Antonio - Potosí,August 2022,Cadmium,20.65,33.0,0.033,625.7575757575756,5.6,2.0,46.6,4.32,Potosí (Mining Zone)
San Antonio - Potosí,August 2022,Lead,473.16,17.0,0.017,27832.941176470587,5.6,2.0,46.6,4.32,Potosí (Mining Zone)
San Antonio - Potosí,August 2022,Zinc,178.98,9774.0,9.774,18.311847759361573,5.6,2.0,46.6,4.32,Potosí (Mining Zone)
San Antonio - Potosí,August 2022,Arsenic,419.96,151.0,0.151,2781.1920529801323,5.6,2.0,46.6,4.32,Potosí (Mining Zone)
San Antonio - Potosí,August 2022,Cadmium,19.1,33.0,0.033,578.7878787878788,5.6,2.0,46.6,4.32,Potosí (Mining Zone)
San Antonio - Potosí,August 2022,Lead,1065.82,17.0,0.017,62695.29411764705,5.6,2.0,46.6,4.32,Potosí (Mining Zone)
San Antonio - Potosí,August 2022,Zinc,2479.26,9774.0,9.774,253.65868631062006,5.6,2.0,46.6,4.32,Potosí (Mining Zone)
San Antonio - Potosí,December 2023,Arsenic,335.0,221.0,0.221,1515.8371040723982,6.9,0.0,92.05,3.47,Potosí (Mining Zone)
San Antonio - Potosí,December 2023,Cadmium,18.04,37.1,0.0371,486.25336927223714,6.9,0.0,92.05,3.47,Potosí (Mining Zone)
San Antonio - Potosí,December 2023,Lead,297.0,104.0,0.104,2855.769230769231,6.9,0.0,92.05,3.47,Potosí (Mining Zone)
San Antonio - Potosí,December 2023,Zinc,3979.0,31362.0,31.362,126.87328614246542,6.9,0.0,92.05,3.47,Potosí (Mining Zone)
San Antonio - Potosí,December 2023,Arsenic,431.0,221.0,0.221,1950.2262443438915,6.9,0.0,92.05,3.47,Potosí (Mining Zone)
San Antonio - Potosí,December 2023,Cadmium,13.9,37.1,0.0371,374.66307277628033,6.9,0.0,92.05,3.47,Potosí (Mining Zone)
San Antonio - Potosí,December 2023,Lead,294.0,104.0,0.104,2826.923076923077,6.9,0.0,92.05,3.47,Potosí (Mining Zone)
San Antonio - Potosí,December 2023,Zinc,4506.0,31362.0,31.362,143.67706141189976,6.9,0.0,92.05,3.47,Potosí (Mining Zone)
San Antonio - Potosí,August 2023,Arsenic,82.6,157.0,0.157,526.1146496815286,7.0,2.0,45.24,0.02,Potosí (Mining Zone)
San Antonio - Potosí,August 2023,Cadmium,0.05,16.8,0.016800000000000002,2.976190476190476,7.0,2.0,45.24,0.02,Potosí (Mining Zone)
San Antonio - Potosí,August 2023,Lead,50.4,85.0,0.085,592.9411764705882,7.0,2.0,45.24,0.02,Potosí (Mining Zone)
San Antonio - Potosí,August 2023,Zinc,84.0,6755.0,6.755,12.435233160621761,7.0,2.0,45.24,0.02,Potosí (Mining Zone)
San Antonio - Potosí,August 2023,Arsenic,94.1,157.0,0.157,599.3630573248407,7.0,2.0,45.24,0.02,Potosí (Mining Zone)
San Antonio - Potosí,August 2023,Cadmium,0.2,16.8,0.016800000000000002,11.904761904761903,7.0,2.0,45.24,0.02,Potosí (Mining Zone)
San Antonio - Potosí,August 2023,Lead,35.43,85.0,0.085,416.8235294117647,7.0,2.0,45.24,0.02,Potosí (Mining Zone)
San Antonio - Potosí,August 2023,Zinc,103.7,6755.0,6.755,15.351591413767581,7.0,2.0,45.24,0.02,Potosí (Mining Zone)
San Antonio - Potosí,February 2024,Arsenic,226.0,22.0,0.022,10272.727272727274,7.1,27.4,35.1,4.17,Potosí (Mining Zone)
San Antonio - Potosí,February 2024,Cadmium,10.0,924.0,0.924,10.822510822510822,7.1,27.4,35.1,4.17,Potosí (Mining Zone)
San Antonio - Potosí,February 2024,Lead,194.0,529.0,0.529,366.7296786389414,7.1,27.4,35.1,4.17,Potosí (Mining Zone)
San Antonio - Potosí,February 2024,Zinc,3041.0,25.0,0.025,121640.0,7.1,27.4,35.1,4.17,Potosí (Mining Zone)
San Antonio - Potosí,February 2024,Arsenic,274.0,22.0,0.022,12454.545454545456,7.1,27.4,35.1,4.17,Potosí (Mining Zone)
San Antonio - Potosí,February 2024,Cadmium,11.0,924.0,0.924,11.904761904761903,7.1,27.4,35.1,4.17,Potosí (Mining Zone)
San Antonio - Potosí,February 2024,Lead,230.0,529.0,0.529,434.78260869565213,7.1,27.4,35.1,4.17,Potosí (Mining Zone)
San Antonio - Potosí,February 2024,Zinc,3607.0,25.0,0.025,144280.0,7.1,27.4,35.1,4.17,Potosí (Mining Zone)
La Angostura,December 2023,Arsenic,5.51,20.0,0.02,275.5,7.7,1.0,54.47,1.5,Potosí (Mining Zone)
La Angostura,December 2023,Cadmium,0.48,2.3,0.0023,208.69565217391303,7.7,1.0,54.47,1.5,Potosí (Mining Zone)
La Angostura,December 2023,Lead,38.2,151.0,0.151,252.98013245033115,7.7,1.0,54.47,1.5,Potosí (Mining Zone)
La Angostura,December 2023,Zinc,116.0,692.0,0.692,167.63005780346822,7.7,1.0,54.47,1.5,Potosí (Mining Zone)
La Angostura,December 2023,Arsenic,5.82,20.0,0.02,291.0,7.7,1.0,54.47,1.5,Potosí (Mining Zone)
La Angostura,December 2023,Cadmium,0.473,2.3,0.0023,205.65217391304347,7.7,1.0,54.47,1.5,Potosí (Mining Zone)
La Angostura,December 2023,Lead,38.2,151.0,0.151,252.98013245033115,7.7,1.0,54.47,1.5,Potosí (Mining Zone)
La Angostura,December 2023,Zinc,98.6,692.0,0.692,142.48554913294797,7.7,1.0,54.47,1.5,Potosí (Mining Zone)
La Angostura,February 2024,Arsenic,20.0,64.0,0.064,312.5,7.1,39.2,18.0,2.41,Potosí (Mining Zone)
La Angostura,February 2024,Cadmium,5.0,159.0,0.159,31.446540880503143,7.1,39.2,18.0,2.41,Potosí (Mining Zone)
La Angostura,February 2024,Lead,62.0,1006.0,1.006,61.63021868787276,7.1,39.2,18.0,2.41,Potosí (Mining Zone)
La Angostura,February 2024,Zinc,227.0,25.0,0.025,9080.0,7.1,39.2,18.0,2.41,Potosí (Mining Zone)
La Angostura,February 2024,Arsenic,20.0,64.0,0.064,312.5,7.1,39.2,18.0,2.41,Potosí (Mining Zone)
La Angostura,February 2024,Cadmium,5.0,159.0,0.159,31.446540880503143,7.1,39.2,18.0,2.41,Potosí (Mining Zone)
La Angostura,February 2024,Lead,54.0,1006.0,1.006,53.6779324055666,7.1,39.2,18.0,2.41,Potosí (Mining Zone)
La Angostura,February 2024,Zinc,193.0,25.0,0.025,7720.0,7.1,39.2,18.0,2.41,Potosí (Mining Zone)
Yocalla,December 2021,Arsenic,14.2,14.0,0.014,1014.2857142857142,8.1,3.0,39.93,1.89,Potosí (Mining Zone)
Yocalla,December 2021,Cadmium,0.38,0.25,0.00025,1520.0,8.1,3.0,39.93,1.89,Potosí (Mining Zone)
Yocalla,December 2021,Lead,23.3,18.0,0.018,1294.4444444444446,8.1,3.0,39.93,1.89,Potosí (Mining Zone)
Yocalla,December 2021,Zinc,100.0,50.0,0.05,2000.0,8.1,3.0,39.93,1.89,Potosí (Mining Zone)
Yocalla,December 2021,Arsenic,5.9,14.0,0.014,421.42857142857144,8.1,3.0,39.93,1.89,Potosí (Mining Zone)
Yocalla,December 2021,Cadmium,0.1,0.25,0.00025,400.0,8.1,3.0,39.93,1.89,Potosí (Mining Zone)
Yocalla,December 2021,Lead,8.1,18.0,0.018,450.0,8.1,3.0,39.93,1.89,Potosí (Mining Zone)
Yocalla,December 2021,Zinc,37.5,50.0,0.05,750.0,8.1,3.0,39.93,1.89,Potosí (Mining Zone)
Yocalla,December 2021,Arsenic,5.6,14.0,0.014,399.99999999999994,8.0,1.5,63.05,1.19,Potosí (Mining Zone)
Yocalla,December 2021,Cadmium,0.06,0.25,0.00025,240.0,8.0,1.5,63.05,1.19,Potosí (Mining Zone)
Yocalla,December 2021,Lead,7.3,18.0,0.018,405.5555555555556,8.0,1.5,63.05,1.19,Potosí (Mining Zone)
Yocalla,December 2021,Zinc,31.3,50.0,0.05,626.0,8.0,1.5,63.05,1.19,Potosí (Mining Zone)
Yocalla,August 2022,Arsenic,6.91,5.0,0.005,1382.0,7.7,2.0,62.19,1.7,Potosí (Mining Zone)
Yocalla,August 2022,Cadmium,0.71,2.5,0.0025,284.0,7.7,2.0,62.19,1.7,Potosí (Mining Zone)
Yocalla,August 2022,Lead,9.17,5.0,0.005,1834.0,7.7,2.0,62.19,1.7,Potosí (Mining Zone)
Yocalla,August 2022,Zinc,54.56,162.0,0.162,336.7901234567901,7.7,2.0,62.19,1.7,Potosí (Mining Zone)
Yocalla,August 2022,Arsenic,4.64,5.0,0.005,927.9999999999999,7.7,2.0,62.19,1.7,Potosí (Mining Zone)
Yocalla,August 2022,Cadmium,0.6,2.5,0.0025,240.0,7.7,2.0,62.19,1.7,Potosí (Mining Zone)
Yocalla,August 2022,Lead,5.63,5.0,0.005,1126.0,7.7,2.0,62.19,1.7,Potosí (Mining Zone)
Yocalla,August 2022,Zinc,42.14,162.0,0.162,260.12345679012344,7.7,2.0,62.19,1.7,Potosí (Mining Zone)
